1.021836777,-1279
1.047582593,-1278
1.061308648,-1277
1.071624921,-1276
1.070372892,-1275
1.052102798,-1274
1.06263078,-1273
1.059247637,-1272
1.022241969,-1271
1.008894467,-1270
1.077045241,-1269
1.174741382,-1268
1.193360586,-1267
1.150680827,-1266
1.108016492,-1265
1.037222857,-1264
0.980794611,-1263
0.975336437,-1262
0.972728626,-1261
0.988177799,-1260
1.016601528,-1259
1.004117688,-1258
0.964177533,-1257
0.936558579,-1256
0.930566224,-1255
0.965945516,-1254
0.978474221,-1253
0.873772044,-1252
0.678131599,-1251
0.566923917,-1250
0.595005546,-1249
0.668321466,-1248
0.7148863,-1247
0.716202824,-1246
0.671769103,-1245
0.629201509,-1244
0.641899862,-1243
0.646115822,-1242
0.625809953,-1241
0.604190366,-1240
0.574443103,-1239
0.577889338,-1238
0.589074881,-1237
0.618063635,-1236
0.676491202,-1235
0.72506377,-1234
0.757683831,-1233
0.753779125,-1232
0.703992383,-1231
0.651909086,-1230
0.627540081,-1229
0.616714865,-1228
0.598241474,-1227
0.585163165,-1226
0.569425171,-1225
0.560921747,-1224
0.589105726,-1223
0.612010992,-1222
0.59402271,-1221
0.541106596,-1220
0.484238107,-1219
0.467870593,-1218
0.471745855,-1217
0.480662883,-1216
0.503106875,-1215
0.505587099,-1214
0.45362578,-1213
0.359165567,-1212
0.275602074,-1211
0.237443923,-1210
-0.221710134,-1209
-0.200457883,-1208
-0.2079981,-1207
-0.235645094,-1206
0.258586814,-1205
0.279777375,-1204
0.285730473,-1203
0.27933573,-1202
0.272091345,-1201
0.281343463,-1200
0.301879267,-1199
0.321527575,-1198
0.33747167,-1197
0.351363167,-1196
0.364970047,-1195
0.391175736,-1194
0.451766664,-1193
0.536458805,-1192
0.599172434,-1191
0.62228941,-1190
0.612874654,-1189
0.630519434,-1188
0.661138771,-1187
0.664887849,-1186
0.661933733,-1185
0.693136322,-1184
0.747720874,-1183
0.795634479,-1182
0.805875041,-1181
0.799519556,-1180
0.816766154,-1179
0.858781341,-1178
0.892917016,-1177
0.910406169,-1176
0.906005139,-1175
0.919419939,-1174
0.920464465,-1173
0.906812719,-1172
0.901616727,-1171
0.886541901,-1170
0.895969276,-1169
0.942476626,-1168
1.021016579,-1167
1.100592645,-1166
1.150931794,-1165
1.16868313,-1164
1.151981928,-1163
1.130009024,-1162
1.100563202,-1161
1.09032965,-1160
1.111208956,-1159
1.119837163,-1158
1.125864569,-1157
1.133008006,-1156
1.124923795,-1155
1.11590021,-1154
1.116183424,-1153
1.133812782,-1152
1.136806156,-1151
1.123514736,-1150
1.140058908,-1149
1.200661052,-1148
1.25800764,-1147
1.251080118,-1146
1.219179309,-1145
1.196152064,-1144
1.185542763,-1143
1.171375063,-1142
1.141557698,-1141
1.109648476,-1140
1.077803749,-1139
1.042285654,-1138
0.994575346,-1137
0.940930167,-1136
0.910329056,-1135
0.892884769,-1134
0.844221068,-1133
0.752965937,-1132
0.68110254,-1131
0.64519748,-1130
0.586737666,-1129
0.575424537,-1128
0.655445052,-1127
0.691152423,-1126
0.628597226,-1125
0.569154576,-1124
0.555655653,-1123
0.549272126,-1122
0.572452194,-1121
0.62582117,-1120
0.702025309,-1119
0.772202043,-1118
0.786369743,-1117
0.779478674,-1116
0.784084404,-1115
0.809218927,-1114
0.837184186,-1113
0.825800955,-1112
0.812499721,-1111
0.817434931,-1110
0.822004207,-1109
0.832603694,-1108
0.866355207,-1107
0.895544455,-1106
0.881244962,-1105
0.859766981,-1104
0.857020368,-1103
0.82202664,-1102
0.744423256,-1101
0.699765207,-1100
0.743434812,-1099
0.814204611,-1098
0.865024663,-1097
0.910650125,-1096
0.940065103,-1095
0.937283438,-1094
0.917266392,-1093
0.890051229,-1092
0.82533267,-1091
0.76801132,-1090
0.76716308,-1089
0.786180466,-1088
0.786409,-1087
0.788896234,-1086
0.783412822,-1085
0.785747233,-1084
0.768466986,-1083
0.65137771,-1082
0.527907711,-1081
0.469417052,-1080
0.436761941,-1079
0.421025348,-1078
0.399091702,-1077
0.37412963,-1076
0.380245366,-1075
0.408413922,-1074
0.393599878,-1073
0.318374368,-1072
0.274085058,-1071
-0.28733021,-1070
-0.329836114,-1069
-0.420906174,-1068
-0.561530236,-1067
-0.65971429,-1066
-0.672812227,-1065
-0.693047993,-1064
-0.788632649,-1063
-0.910640311,-1062
-1.011582194,-1061
-1.105292312,-1060
-1.196610534,-1059
-1.271199514,-1058
-1.311860322,-1057
-1.324618964,-1056
-1.276500659,-1055
-1.15594552,-1054
-1.124204544,-1053
-1.225792771,-1052
-1.306957359,-1051
-1.290500113,-1050
-1.238129396,-1049
-1.220191588,-1048
-1.214035193,-1047
-1.195833799,-1046
-1.158706153,-1045
-1.054030615,-1044
-0.943347298,-1043
-0.963061502,-1042
-1.093003356,-1041
-1.200527858,-1040
-1.212094758,-1039
-1.180349576,-1038
-1.157189137,-1037
-1.098475552,-1036
-1.03135248,-1035
-1.019308884,-1034
-1.027917461,-1033
-1.037926686,-1032
-1.050915263,-1031
-1.067884256,-1030
-1.056642631,-1029
-1.028769907,-1028
-1.044238708,-1027
-1.112671293,-1026
-1.182885881,-1025
-1.201209253,-1024
-1.176293449,-1023
-1.134410055,-1022
-1.126066464,-1021
-1.18306955,-1020
-1.243068813,-1019
-1.23252681,-1018
-1.172911708,-1017
-1.122526292,-1016
-1.101257216,-1015
-1.119245498,-1014
-1.128501822,-1013
-1.106284962,-1012
-1.075338948,-1011
-1.026069561,-1010
-0.98033474,-1009
-0.926926506,-1008
-0.869557486,-1007
-0.842492342,-1006
-0.830043553,-1005
-0.83855539,-1004
-0.861799952,-1003
-0.881672587,-1002
-0.899289326,-1001
-0.894136798,-1000
-0.846455933,-999
-0.772317011,-998
-0.695692256,-997
-0.632601476,-996
-0.557999878,-995
-0.461792712,-994
-0.395058008,-993
-0.350018602,-992
-0.309966283,-991
-0.298346105,-990
-0.304428191,-989
-0.30253823,-988
0.339037759,-987
0.436299265,-986
0.549818925,-985
0.639659388,-984
0.683972533,-983
0.713083266,-982
0.744664408,-981
0.792408366,-980
0.863761418,-979
0.921548248,-978
0.950180883,-977
0.95196569,-976
0.948665268,-975
0.961569723,-974
0.970713883,-973
0.969552987,-972
0.981980744,-971
0.990855711,-970
0.985190033,-969
0.981247473,-968
0.975932307,-967
0.928885168,-966
0.879377434,-965
0.90766236,-964
0.941326946,-963
0.932788471,-962
0.892087003,-961
0.824940097,-960
0.793204729,-959
0.806082545,-958
0.823909591,-957
0.818333644,-956
0.783223546,-955
0.747809203,-954
0.742097257,-953
0.803750938,-952
0.886275512,-951
0.903541739,-950
0.854597629,-949
0.828902286,-948
0.856345983,-947
0.87376924,-946
0.872043318,-945
0.857806918,-944
0.836547656,-943
0.800575298,-942
0.808216462,-941
0.868986852,-940
0.832299449,-939
0.721858687,-938
0.653622389,-937
0.629587072,-936
0.629277219,-935
0.632672981,-934
0.674849404,-933
0.717537574,-932
0.720104725,-931
0.728770787,-930
0.725254449,-929
0.657748618,-928
0.569840177,-927
0.528209152,-926
0.538372601,-925
0.570737489,-924
0.583857858,-923
0.557933982,-922
0.568414294,-921
0.634222244,-920
0.669115025,-919
0.672819237,-918
0.721087561,-917
0.775662298,-916
0.716495852,-915
0.570194896,-914
0.531996085,-913
0.576216694,-912
0.647275316,-911
0.750820803,-910
0.74864903,-909
0.690117712,-908
